,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-29,917.2460348994038,927.0401972486708,910.1725631547909,917.7675170898438,17412606,2765.224258014511,2775.5534111245584,2729.9731900639367,2738.544189453125,1621395,703.8461619317026,712.1103036895167,691.9117725521276,697.3580322265625,24078552,1204.278214298539,1205.1585346306288,1189.6649182780477,1194.0224609375,5412357,602.1225985142227,607.8290286823235,589.0172189949614,601.0587158203125,34537860
2021-04-30,910.7166908105166,923.1860285256435,901.2173310194296,904.36865234375,19828769,2724.259683391263,2753.3132218090022,2654.812598851763,2668.570068359375,3072305,684.3343192248765,688.5019146739703,666.5747780685216,668.8480224609375,35232902,1185.175326501452,1209.472146593651,1184.8231768703517,1192.2618408203125,8354677,590.0811197457465,596.1260421289493,578.4748687699971,580.796142578125,23653258
2021-05-03,891.445754629743,897.3403740884293,881.0622267762088,888.29443359375,23640186,2659.119432106354,2685.579730684835,2640.746812103844,2669.75634765625,1545831,659.7077762015139,673.3944745779464,652.2724711950027,669.8662109375,22473700,1180.3336996476273,1198.1161297126018,1177.8687594088622,1190.2373046875,4560337,573.1069898029775,579.2002597619761,568.2227043212583,577.169189453125,18010557
2021-05-04,884.1908961551087,892.2619961748394,866.507097421783,869.0462646484375,21849830,2692.4370856948617,2716.3479372348656,2667.9987021060897,2680.965087890625,1990777,667.7351002247756,673.9154441830442,655.1140315140075,657.505615234375,21486328,1191.953585551371,1192.7898467813673,1165.6319893117732,1170.2977294921875,4887060,577.072462321163,588.050017153402,569.6734541173581,572.1397705078125,15115127
2021-05-05,872.1070779189138,878.976538945821,865.1695531457119,870.6334228515625,12393609,2698.7666485777945,2724.6114290067053,2683.2948060480226,2721.35888671875,1939289,663.4965435023666,667.5693872393219,654.3562753461298,664.2542724609375,14421612,1180.5976794456374,1183.0626195761258,1168.8894824782858,1180.9498291015625,3939788,575.7667234251652,584.9550049381851,565.5145592446672,583.0206298828125,17253943
2021-05-06,871.4268548191382,877.3894784194164,864.5119984908221,875.5757446289062,14624666,2729.973148964114,2755.0268391091718,2702.282228277471,2735.20361328125,1791671,666.6222341637894,668.1377499432683,660.6550389228186,663.44921875,11477044,1184.0308687459922,1201.3731366272477,1177.3404555895117,1198.6441650390625,4810090,583.0206329483368,590.8064807806612,579.5871290134854,588.2434692382812,16949763
2021-05-07,878.6364644741296,886.7529013481309,873.308662266205,875.9158935546875,12288548,2754.148296283505,2777.7516000546525,2735.5119064331016,2754.060302734375,1912540,669.1558196668091,674.838872933729,667.877155806155,670.00830078125,12048334,1201.9012065218649,1208.723688040517,1187.1117842454348,1190.6771240234375,4991435,591.9188082591196,594.6269217191755,583.8911630254934,587.1795654296875,10941083
2021-05-10,879.2032403073009,882.7399763357812,871.0188000480982,873.3992919921875,13941237,2765.5327488295966,2781.575907001054,2747.1161252496127,2765.13720703125,2137153,675.8098094461626,677.2305728857831,669.0848856230303,672.4236450195312,11060050,1188.3003893212533,1190.9854093423387,1175.271712767327,1179.233154296875,7195348,590.951574662244,596.7546997816768,590.951574662244,593.1277465820312,12060808
2021-05-11,868.3209436649042,878.999216065306,866.0537312569095,876.5507202148438,13478264,2747.1155582763954,2749.8407827575666,2717.358716701784,2745.005859375,2415625,661.128612382698,674.4837660986876,660.678727067445,664.7042236328125,14519034,1176.900072424771,1180.5093636776037,1166.5122512961696,1171.3980712890625,6420988,586.5024839749,592.7892023000195,583.4558199428291,589.8392333984375,13818480
2021-05-12,875.1676804843173,876.4372641804301,864.6934200952072,867.4819946289062,13177961,2742.7197973243847,2742.7197973243847,2699.2934863807645,2714.23779296875,1978558,662.9044687176398,667.0957088419191,657.7423505585303,662.7860717773438,13774926,1170.8258971937994,1170.8258971937994,1157.1809337302627,1168.1849365234375,5241898,583.4075489478822,586.744357841801,573.7356733321429,575.2348022460938,14785569
2021-05-14,874.2381482108096,880.563518938135,864.2400338075389,878.4324340820312,13291616,2723.820284137604,2723.820284137604,2672.3942758684257,2682.503662109375,2043935,660.3470741757243,662.5019215839199,654.6640211195654,656.795166015625,10604142,1168.0529416338368,1168.0529416338368,1154.3640257610134,1158.8536376953125,4824609,572.5749681463511,582.1984950424604,571.7044758318025,577.7010498046875,12675754
2021-05-17,878.4323799585411,890.2895633789483,875.3036666921718,888.8839721679688,11873078,2685.5804880283413,2703.337802177707,2668.878023454679,2698.546875,2890462,660.726040338843,683.1977586511666,654.1668607756777,682.0848388671875,15120692,1162.2868369308226,1175.183442268053,1162.2868369308226,1170.2977294921875,5017129,583.4558208122844,604.0085538288796,581.4730983748178,603.1380615234375,20453101
2021-05-18,898.2472994692848,908.0414016691675,894.3930927948095,901.3986206054688,12064918,2725.1385878210285,2746.236434952546,2705.798894617137,2715.29296875,2098538,690.9409231735007,702.2123363536926,689.0702744188992,699.3471069335938,22165280,1177.868631755772,1183.6787245906223,1170.3859087588182,1179.6292724609375,5620150,607.3938303020267,614.6477375110477,605.4594550462878,612.4232177734375,19242627
2021-05-19,897.7938805270868,914.3214965481937,894.1664727852633,905.52490234375,16317002,2711.073583762573,2740.962203038814,2696.217267675573,2709.3154296875,1986041,696.2687468484748,700.3652928007363,687.9099685903982,690.585693359375,10130916,1181.389760373329,1194.990665077294,1173.6869582844565,1176.9881591796875,4435878,606.5233143390998,613.1969323259727,602.8963608750266,604.927490234375,13911576
2021-05-20,905.9103738478551,911.8049942540358,898.247415294268,900.2424926757812,11422532,2696.2171184058284,2715.293046140593,2683.0309635728013,2689.9755859375,2329027,690.6568366668654,694.232448095952,676.5202507595741,678.5567016601562,10684184,1187.0238321383868,1187.6400133214966,1175.227519439831,1179.012939453125,4490092,607.4421190635082,612.1330140239647,596.4162165928088,598.3021850585938,13900762
2021-05-21,903.235026290113,911.2153947907652,900.514455659808,908.0187377929688,10785605,2690.8545812685134,2714.7654317164456,2685.6681130389425,2707.99658203125,1685566,683.3871869956029,711.2815196347564,683.3871869956029,709.10302734375,19341646,1186.2315569737161,1195.0347596228717,1185.2191671768692,1192.393798828125,4969733,601.8807769259918,622.8204101742858,601.8807769259918,621.36962890625,23975898
2021-05-24,910.4899555985552,911.3061808075764,898.7007755187158,900.3557739257812,8551760,2708.875732421875,2729.5340415933547,2700.5245010546814,2708.875732421875,1652260,711.9209177142021,720.06660540615,709.6713754829415,715.0939331054688,22146102,1194.2866762296803,1199.8766892029557,1184.1189327608447,1186.7159423828125,4225371,622.1433804124802,632.0087050525594,617.0656458657791,626.1088256835938,20323003
2021-05-25,905.2301329831129,905.5022080454436,888.7252453359569,890.153564453125,14780102,2731.401886201931,2763.4243048225067,2722.65653952181,2750.836181640625,1841613,715.354314675395,716.8934749022702,696.4108041907768,700.41259765625,19236974,1195.4750332766225,1204.2782367617228,1192.3498530550198,1198.6441650390625,4099340,628.768647837575,630.6063279276439,621.418045542195,628.9620971679688,14884778
2021-05-26,895.5267721091835,897.5672452840586,891.1285347593667,893.2822875976562,7480204,2756.1362259082634,2795.888190705017,2741.8255617150744,2790.146240234375,1923753,700.9099392941847,704.2250538719275,696.1740613259808,699.5128784179688,12283990,1204.1899685422004,1232.4482241903738,1199.0401170975963,1230.02734375,6850024,628.0432402525254,635.1037569113275,622.1917671180947,631.0899047851562,14487031
2021-05-27,893.395613685115,903.6884705135559,889.7454781714291,896.0255126953125,26819294,2793.193917714031,2842.4863984305903,2793.061497428676,2809.138916015625,5959785,697.6421913176409,705.1722490585071,692.5984695791637,702.1649780273438,20439496,1236.1455364206467,1246.7534374251343,1225.1415343251028,1234.428955078125,15365391,629.7357941935487,634.9586306097134,626.8342315251112,630.8480834960938,23349546
2021-05-28,902.3281938924274,954.4727544116488,902.3281938924274,949.8477783203125,56469931,2817.530555049453,2825.0392585195646,2769.960623856827,2776.983642578125,1763701,706.0721322104973,716.5384120604125,700.3180283108625,712.015625,17750020,1241.0315052688188,1244.772866430296,1229.0151120462333,1236.89404296875,4261312,636.4577646306658,638.3437921867975,618.2746502354701,621.949951171875,14191446
2021-05-31,953.1124880356037,993.7852821100847,945.4268620793822,979.5475463867188,59124142,2782.63813229151,2800.614944270601,2763.733946802928,2790.720947265625,1652799,710.3817063881385,719.6166685711843,704.461858834904,717.8880615234375,15661054,1247.082627872758,1247.082627872758,1230.620959220852,1240.1865234375,4429904,622.627036124524,643.1797732393142,622.627036124524,641.0036010742188,21786138
2021-06-01,982.1321030027278,998.4556475299046,973.2901730558312,983.4470825195312,28013832,2799.0681193626156,2800.2605487714864,2766.7364386967765,2785.287353515625,1377441,719.9955698673149,723.168585066384,713.8152258292779,715.9226684570312,11030162,1245.7478927646762,1246.6377126880795,1226.7502591241341,1234.358154296875,4791325,642.7444879173929,643.083038986402,627.0760374749445,628.7686157226562,14123196
2021-06-02,978.0511883191928,1001.8563467317178,978.0511883191928,998.1155395507812,24630162,2783.388282396119,2790.9851945829346,2751.7191332311404,2764.48388671875,2240078,715.1175888548506,715.2122832918838,707.0665961326437,712.2760620117188,10624016,1228.6187219765782,1238.584660557052,1214.6040597487086,1226.7501220703125,9272276,627.221090506757,628.0431762645302,620.0638794307896,627.0759887695312,16025108
2021-06-03,1007.0707759680465,1020.220331233519,995.7804103170117,1001.9243774414062,23974257,2786.657406387697,2786.657406387697,2758.4775461573736,2774.908447265625,1281706,714.1704631518745,722.1977539203226,704.5803093860752,720.114013671875,10287260,1235.1588218225315,1244.8578792030544,1225.3263783707234,1236.5380859375,5115645,632.0087082156971,632.2021575296948,623.5941648325614,628.9136962890625,11805702
2021-06-04,1004.2595618006808,1005.007723278059,990.4072405064371,993.2412109375,14468646,2763.2032672713717,2788.6887800926147,2760.5531362605616,2777.116455078125,1836060,717.959185353156,720.1613804324387,710.0028862960756,710.8316650390625,9424476,1240.364321328493,1242.9893550263232,1225.8603231227744,1232.9788818359375,4194328,631.5734701538852,633.4111501118738,618.4197430867815,621.6114501953125,15111572
2021-06-07,998.4556127916534,1016.5928305525485,990.747259262441,1009.9727172851562,16336573,2778.220377259856,2818.369814617938,2768.149966770133,2811.96533203125,2559821,715.1175968039121,717.0119480537238,708.4873674295712,710.3106689453125,8091668,1237.7393209231227,1238.6291407081142,1225.5488333169712,1236.5380859375,5154576,624.0294066460328,628.6718949871419,623.1105666853325,626.9309692382812,7556341
2021-06-08,1009.6100858849402,1009.8594330639162,996.7099374722953,1004.1688842773438,9674735,2825.039790463917,2854.191232954633,2815.499275242402,2826.93896484375,2574057,708.7479282364206,710.9974705499297,701.6204078871059,702.3544921875,9872540,1242.1884714890496,1265.1013319051262,1241.7880960173904,1257.2708740234375,7360630,626.7375155842017,626.7375155842017,616.4853514422515,621.3212890625,11912935
2021-06-09,1006.1639653966724,1007.0708023507111,978.4819907883092,986.2130126953125,11409161,2828.57325355441,2844.474040114054,2814.615853329523,2827.02734375,1710925,702.7569675535597,711.3288954100806,697.1449635294709,701.0520629882812,10223442,1257.6711373171825,1267.9930237159504,1249.8406808102195,1259.36181640625,5394317,623.255608229236,624.4161859280844,608.1674487874066,615.2279052734375,15823094
2021-06-10,994.5560407600096,1011.151659285564,987.3691696343178,989.8403930664062,14155653,2835.640453603074,2848.007732839972,2820.6230431011263,2841.6474609375,1874324,701.9045201388227,705.1722877692647,697.9027260492259,701.4072875976562,11483540,1267.1034939893893,1271.5525933362621,1262.6543946425165,1267.3704833984375,3496575,614.5993724622988,621.3213380913671,610.2953758341582,619.386962890625,10712418
2021-06-11,993.2457554895082,1013.7668141971928,991.9716855769274,1007.0098266601562,13762778,2837.0097753940586,2923.0948308603947,2836.5238748542542,2892.0,3452954,706.1194312271526,708.7478667213167,701.4072555985663,703.917236328125,7205974,1272.531329937339,1291.6624564744493,1271.952925317914,1287.4803466796875,6140828,622.8688320240907,623.4007734126527,610.7789866820082,614.8411865234375,9015059
2021-06-14,1007.8515792569079,1027.530819009634,998.7740423359074,1021.4564208984375,20332436,2896.5935486250673,2922.8298057031197,2888.952422877845,2894.252685546875,1847360,700.0811318540942,703.7514371284857,692.6458268742463,700.6494140625,8881964,1308.9249463009223,1314.2638651845425,1293.3085651180995,1300.7386474609375,7132294,614.8411454545931,615.2279850602316,602.8963436350101,614.3092041015625,10170497
2021-06-15,1028.7823940791782,1035.1070101753917,1019.3635904431443,1023.7772216796875,15174215,2913.3768266679754,2913.3768266679754,2872.344015466035,2882.23779296875,1304985,703.751473035014,708.4873510500545,698.447312782573,705.7642211914062,7569602,1302.6960124609611,1313.3738486286738,1301.8061927803183,1311.5052490234375,5403104,615.4698186584785,624.9966521393501,615.1313266043011,624.1261596679688,11039987
2021-06-16,1021.456501659872,1022.434740881434,1003.6882448935254,1006.3045654296875,10797349,2881.6639841155666,2910.4619427775083,2873.6251677448518,2892.4853515625,1635552,704.6987112068459,707.5402382681639,700.0101799934681,703.0885009765625,7702098,1310.4378078388531,1325.3422921255774,1305.810787508528,1317.4674072265625,7661710,623.7392267975977,627.8981211373247,616.6787109978403,619.0966796875,8601339
2021-06-17,1001.0264002407747,1016.9518526581879,991.8806822040291,1008.1473388671875,15745975,2884.6675274167474,2946.9898164726833,2879.80895402805,2930.823974609375,2273413,694.279801213809,700.3180464153616,691.4382740601372,694.3271484375,9283802,1312.5731820594183,1337.0877613114858,1312.5731820594183,1330.547607421875,7677951,612.2780839004929,616.6304279976123,606.1364663986469,612.229736328125,9720060
2021-06-18,1012.6292689125116,1016.9519117351164,993.9055193524756,1012.697509765625,29369026,2960.1076630224497,2966.379725481186,2893.0594404261124,2912.7587890625,3380431,695.9373297487107,705.6458804529288,689.0703060798735,700.8153076171875,11938060,1342.73806706502,1348.7888851030746,1323.5179812685233,1337.6661376953125,13533974,611.842853388987,615.7116037968401,600.3333563450919,609.715087890625,13820690
2021-06-21,1002.6190479059233,1022.6394940703871,1001.0947614747922,1017.9756469726562,12186448,2884.22590768231,2902.7768246995624,2872.4769504377414,2891.38134765625,1130569,692.0775362938388,706.4983198306301,690.9646164997872,705.0301513671875,7260472,1328.5010975180908,1339.8908355733147,1320.6706390275504,1334.996826171875,5454052,602.412710762024,612.3263826370239,596.029296875,610.537109375,13407446
2021-06-22,1025.5971158370016,1028.782290874014,1009.8309507322007,1012.7430419921875,12871913,2918.6771115942024,2939.0389911147163,2901.8929514488364,2916.20361328125,1708688,708.960992086573,714.17045829429,700.909998856465,702.7096557617188,14366824,1343.360913550413,1353.8162962388503,1336.5983047696675,1345.2740478515625,6427862,614.1641206728506,622.9655041435304,608.8929364920826,610.1502685546875,15270093
2021-06-23,1023.7770302436452,1024.0499936427696,1001.7999261642769,1003.4607543945312,16653951,2940.7620256141804,2940.7620256141804,2876.628769307968,2881.045654296875,1467104,705.6459158913771,709.3399243472963,700.2470026908098,703.5147705078125,7844868,1356.975256632698,1356.975256632698,1333.528525561883,1337.53271484375,5529809,612.9551231132912,614.1641075770254,602.9931029386095,604.2020874023438,10950633
2021-06-24,1004.143316081599,1007.6696350296437,973.7257686881059,979.868408203125,91461975,2901.0095061131406,2988.4638121744074,2896.1509335541814,2980.16015625,4155204,705.6458725038901,716.7514840843272,704.6986968360997,713.3416748046875,14785024,1349.8567492468076,1395.9049277395711,1344.6957505278851,1387.4071044921875,10785137,606.4265790037326,615.4214111920364,603.9602626181005,613.2452392578125,12815724
2021-06-25,979.8684182931346,979.8684182931346,946.9255377961272,957.550048828125,55355022,2981.618210624291,3003.17252309465,2959.312941438819,2986.52099609375,2722861,715.6385466601647,720.8006654850395,713.6968481510871,717.5328979492188,10383176,1398.7968342674067,1404.1357534821677,1372.9920580627281,1400.75439453125,9780240,615.2279092438392,628.6718383224793,615.2279092438392,627.7046508789062,14785922
2021-06-28,965.535542609245,967.5830690553377,946.8800342020979,949.1550903320312,20277042,2995.972796072502,2995.972796072502,2944.295246737329,2947.60791015625,1355238,719.8535528502914,721.2743164414434,712.749734894532,714.3362426757812,9356786,1399.5976766042195,1406.0488705757884,1388.6528489007708,1398.618896484375,5019178,629.6391403081229,631.5735155471648,624.9483039664254,628.9620971679688,12093491
2021-06-29,950.7475767024226,959.6203313338768,948.2905450727716,949.9740600585938,27144063,2952.246510371656,2973.71261879616,2938.554164198478,2951.230712890625,1497322,716.7857791036568,717.3565209322027,709.722573184588,714.431396484375,10971692,1389.0087116988348,1400.2649539245465,1387.4069926061065,1390.8328857421875,5913567,625.0932538443438,627.4628749666981,615.5664808200601,619.0966796875,12225470
2021-06-30,953.8188890996875,965.8312041148121,951.4528452867432,960.37109375,19762858,2955.7794379997013,2987.5810099566615,2949.1541105086676,2955.55859375,1693146,712.5050106362283,717.7370233979096,710.6500126812062,712.4574584960938,9679022,1398.8412739382577,1415.7033158675802,1398.8412739382577,1406.627197265625,6058722,617.3558221248772,619.7737910812119,609.1347276733394,610.1986694335938,14276494
2021-07-01,963.715500911565,966.0587979305755,953.2502184775107,954.592529296875,12534407,2966.3799194902176,2969.913427434816,2943.7213860627653,2951.80419921875,990310,714.4075246053683,714.4075246053683,705.3704121103602,707.154052734375,16911442,1403.1122225875179,1403.1122225875179,1387.2734965313064,1388.4747314453125,4814317,613.1485855081484,616.4853945056948,609.376530287888,610.1502685546875,10517081
2021-07-02,954.1602048328318,970.4951632609226,952.317400936898,968.7433471679688,14086620,2942.5287620044955,2950.214098705569,2910.903822539493,2937.6259765625,1682274,706.321710020015,708.3431694594663,702.516609898695,704.1337890625,14827036,1387.1848206977359,1396.5279305303366,1372.6362856825212,1395.059814453125,5166064,611.5043209840059,620.3057039680308,611.5043209840059,619.2418212890625,10999396
2021-07-05,972.1103871470752,979.8911076185376,969.8580780772137,978.3668212890625,11702287,2952.2462313685637,2980.514298215899,2916.911147809395,2933.6953125,1972858,708.6760470569808,715.5965956833905,706.1076510887453,711.2920532226562,7373882,1396.2609093070173,1410.3645329120188,1389.0533898850238,1404.9810791015625,4058338,621.6597745189683,627.2211027235332,620.1606456790087,626.5924072265625,7358568
2021-07-06,975.9780344174737,977.7752841489311,964.7164890232146,966.8095092773438,10070124,2926.628238859527,2939.878894936464,2876.3641697416374,2881.841064453125,2159420,712.0294247765438,732.4818397834853,711.5537872182427,729.9609375,17669032,1400.3094664482746,1411.9216590381186,1385.538478536323,1390.0765380859375,4089574,624.0294639213911,633.5078907862066,624.0294639213911,628.9620971679688,9209891
2021-07-07,968.1518891821571,968.1518891821571,954.6152867923088,960.09814453125,10454892,2893.060081130474,2899.862041851697,2863.5553714558605,2893.015869140625,2640710,729.6278903585783,735.0263641150248,726.6313510263612,732.243896484375,9629190,1393.502462197475,1397.506651645048,1374.4602951004547,1392.212158203125,4797120,629.5423916613154,633.2660400670603,624.7064539746634,632.5406494140625,7741559
2021-07-08,963.2377120648708,963.2377120648708,946.880007204719,952.1581420898438,11185460,2913.377277397096,2913.377277397096,2854.985972804783,2878.48388671875,2485811,725.3472183752016,731.3877916578379,719.8535817918715,723.1830444335938,8420922,1395.2373258049015,1402.3558835896204,1378.3307510661941,1388.7861328125,3326813,629.1554967770891,632.5406531778881,617.1623476298522,620.8377075195312,10782941
2021-07-09,950.0650773140198,951.7486525291566,940.1003484340649,942.4208984375,9037675,2870.9755207189455,2899.2435873844856,2827.6900436373367,2834.006103515625,6365067,719.4255306350982,721.0664568010882,712.2671629680933,714.4075317382812,10695842,1384.5596842120967,1396.9282018298825,1380.11058496977,1390.699462890625,3436594,618.5164351893227,620.1123182519674,613.0034543748918,617.5975952148438,7069698
2021-07-12,946.3111816946794,956.207729408689,943.9223909587707,948.29052734375,8585292,2857.7245916296874,2858.6079686286457,2816.515140895574,2820.711181640625,1892226,714.4075115847763,714.4075115847763,705.8460367455447,707.27294921875,14458978,1397.5067165820512,1404.135831527272,1364.7613001298819,1377.3077392578125,4588982,624.803186011545,628.9137332879367,621.321334284521,625.0449829101562,6992783
2021-07-13,955.5252756516485,956.9130803745411,950.0878516924769,955.3887939453125,6717133,2839.173627711881,2839.173627711881,2804.721925322098,2815.808349609375,1809339,711.6012051610156,716.3575798470209,705.8935555378092,714.3361206054688,18178142,1384.9155526207576,1384.9155526207576,1367.030196440079,1374.72705078125,4456160,633.6528617132667,644.4853135893917,631.5733851476625,643.1312866210938,19825411
2021-07-14,955.6844881859736,958.6420731903104,946.9937689554591,949.1550903320312,8532544,2815.322587718182,2846.240783692496,2813.555833662507,2839.65966796875,2044279,712.2671884304233,716.95220640485,709.2230966806467,713.052001953125,9788494,1382.7800855630126,1408.406941407783,1368.6319278283077,1403.156982421875,5657716,640.2780974412732,646.0812221914962,636.6027969059528,642.5509643554688,11648541
2021-07-15,953.2502663224025,953.2502663224025,945.7425685626396,947.494384765625,9448356,2857.410052686177,2861.1725983413016,2827.6637229336393,2835.587158203125,2232968,715.8344552077314,726.1795710886405,713.2898061320276,723.3019409179688,10438802,1386.2503019190274,1420.9087400251894,1384.5596225581112,1406.627197265625,10021355,643.2763903345876,647.6287341366685,639.4076402882935,645.54931640625,8244429
2021-07-16,949.951367281346,962.2367066615387,949.8831264283724,961.1674194335938,8828185,2844.484821411991,2850.549246811429,2825.893417350475,2828.372314453125,1256526,726.7503505840253,727.7016256569119,722.3983135745475,724.0867919921875,5170628,1400.3539365234356,1401.1547960825774,1378.8647662261394,1384.0701904296875,6265593,645.5493872475801,645.8395317264038,636.1193079748996,638.6339721679688,9212875
