,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-19,932.7081388605912,954.4501576444582,931.030412526974,943.2730712890625,23403483,2688.2170336452054,2713.842038226488,2651.4275812648107,2700.392333984375,3725028,1140.9832860809256,1143.9763970305332,1123.9931662845765,1136.7578125,5389696,731.6931664576377,740.7860292853279,726.0101127375784,728.8989868164062,17139508,614.6477354005381,614.6477354005381,598.6891395954887,603.5734252929688,24055811
2021-02-22,943.1370313830363,947.6260001116775,904.5727145749872,910.5352783203125,23804335,2721.6224072152963,2721.6224072152963,2587.255401166751,2600.705322265625,5366696,1140.0148390885133,1151.9432226672286,1109.2036272212563,1113.78125,7371303,731.7169525971016,745.379950915023,729.0648143091637,733.114013671875,29451838,601.5906465933704,608.651103790309,587.3729780265563,589.8392944335938,27092321
2021-02-23,928.6271719000512,930.848988222682,913.029121794404,917.4954223632812,25644108,2610.8581663533055,2661.8446221272084,2609.1000127059297,2619.82470703125,3832829,1119.0192820160923,1136.4936202150407,1107.0469462387894,1114.793701171875,6612942,735.8370774568311,737.7077262268455,721.1085077743629,724.1868286132812,18239906,594.5785079196658,602.6061522591449,589.0655274346221,596.07763671875,23534585
2021-02-24,920.46551838717,936.4489852163127,918.7197882041789,934.5219116210938,10807663,2612.616787592777,2640.17593679513,2567.915637260526,2591.60693359375,3774549,1109.247430250637,1123.816664023544,1102.1608101720976,1121.7919921875,4537258,722.931841154258,764.3470748323017,718.0775657714667,760.795166015625,14314332,594.9170865098318,623.8360202068169,594.9170865098318,620.06396484375,17762047
2021-02-25,941.3233367992898,975.7841010050624,939.9630213818829,972.3153686523438,34855693,2614.3749823229737,2663.5153004809417,2609.496062078548,2633.099365234375,4224073,1134.2486958235556,1144.196358621312,1119.767469256633,1122.0123291015625,8788221,762.3579920072215,774.908069216845,758.6876864081806,760.771484375,20109570,621.6114055637187,627.1243860094103,605.7495072695255,607.3937377929688,38571809
2021-02-26,959.9140321981981,967.57699044691,938.9201148180857,945.7669677734375,37481215,2602.0678136150045,2612.9244999684947,2531.7416564902746,2544.3125,5553153,1117.1264049578488,1121.792145299428,1095.7786387480553,1103.305419921875,15132388,751.6075668233725,752.4836927211386,720.3270684390092,726.6731567382812,27912846,594.8203376186088,594.8203376186088,571.5111414972632,578.1363525390625,57349273
2021-03-01,956.8305872083303,957.6468123803251,935.2019094636117,952.9764404296875,17680764,2572.17930535387,2606.4633083985727,2550.905684849813,2570.596923828125,3265871,1112.1085808151993,1130.7713265603418,1108.3231608715223,1115.36572265625,5756286,740.6914095593214,744.7406088677005,729.6567893487684,738.276123046875,13536018,587.6148115351774,591.7737063871841,580.506006324913,588.3885498046875,21527318
2021-03-02,962.1811437745009,965.8085514456496,947.2632505723379,954.9262084960938,17150760,2602.06768713035,2659.2076870166584,2591.518764074416,2642.81298828125,3306469,1128.7906813469826,1153.2195691671259,1126.1056615030825,1148.3778076171875,10461434,746.2322060312079,751.8205646915853,734.5346115506449,742.6802978515625,16110038,589.9843628029663,596.2710814229979,579.3453005229128,590.4679565429688,24051433
2021-03-03,961.750393670414,1006.572077071357,955.4703590572257,998.5009765625,31924461,2667.9987284991294,2693.49196181922,2634.505808531232,2689.1845703125,3509857,1161.3186288892,1185.7915789976744,1151.459083391951,1182.7545166015625,9056399,750.1631645893391,755.8462188665311,741.1649953171185,751.5128784179688,11222410,597.72199117718,612.9551972630062,593.7081386590451,611.3593139648438,21036174
2021-03-04,988.4800650989264,992.9917014235936,978.3685522339485,986.5983276367188,21435754,2657.4500710919388,2708.8320846205593,2651.3405281757014,2680.92138671875,3916760,1175.2274213961591,1200.6246366884466,1167.2165293792084,1171.1339111328125,12041941,733.3744859871274,744.0065100625322,728.8990461317771,735.0320434570312,16291438,598.4472777927014,610.1986297696074,595.5940628032014,600.3816528320312,25057198
2021-03-05,977.5977682721734,1002.9672532884404,976.260120871694,987.890625,25511666,2651.383985179007,2692.7883793543356,2634.2419852330613,2644.307373046875,3203686,1169.5053749599265,1179.6290571669563,1148.861909443889,1159.1175537109375,6486176,725.0629432827818,731.9773138054445,720.3744123616639,724.58935546875,17445822,593.0794682716344,594.530249720913,581.7633611607706,589.4525146484375,26645968
2021-03-08,983.2656636273797,1012.0132094952947,983.0389843818929,993.5132446289062,19506841,2651.29553142147,2666.239836472586,2633.7139960672166,2643.33984375,2003125,1166.2483532735523,1184.9991108147522,1159.5578331575844,1175.8878173828125,5119392,730.272425268386,736.4290669859535,716.3015844477521,719.61669921875,15117050,591.5318927303614,595.7875416407732,581.4248298749109,588.098388671875,19632433
2021-03-09,997.5488190712593,1003.8061862317355,973.3356356542184,993.4906005859375,15154484,2643.340149003932,2696.040764390524,2630.2859862669093,2682.01953125,1942397,1170.3858309444852,1188.8284981205222,1160.9223877834072,1184.5150146484375,6518173,731.6931703125,741.4964149068451,728.496452578125,739.98095703125,15066696,594.6752556001715,607.7322878346637,592.2089390957008,604.5889282226562,23056249
2021-03-10,1000.7228083320849,1004.3956118787131,984.0591848216625,989.3643188476562,11519358,2703.1613784701667,2719.1605345995504,2689.9752254044583,2699.60107421875,3053778,1194.5067956962514,1209.5602533395015,1192.8341654112262,1204.410400390625,7925984,744.4800426906737,745.9008061309231,735.0793361565595,736.7842407226562,11055016,608.1191741716692,609.8117523900396,601.3972088693664,605.072509765625,15838994
2021-03-12,995.2816157511662,1000.4507422731192,963.0426687169551,969.2546997070312,16864952,2703.1623814016407,2740.0836236841997,2673.5815195631158,2688.174072265625,2938317,1208.679900443683,1225.1418488200293,1206.0829982668909,1210.3084716796875,9462061,757.7404748656829,757.7404748656829,726.9809705885083,734.9845581054688,15631204,610.7306308056782,617.0656978723295,588.3885614977289,592.7409057617188,21757862
2021-03-15,970.3656071763525,974.3784296324053,943.3637304935054,956.2412109375,16698099,2673.2731354133907,2724.2596010016764,2673.2731354133907,2695.3818359375,3097083,1206.0387543033653,1214.7539463558535,1195.9150713292859,1209.2078857421875,6658635,733.303371388489,733.303371388489,717.6276265503748,723.9500122070312,12230386,591.822030109098,592.7408109697164,571.2208899948206,583.6976318359375,24347946
2021-03-16,958.553685547253,963.9948870594851,950.165234013291,952.4777221679688,13873801,2689.975783366755,2761.181024691169,2689.975783366755,2733.9736328125,4894756,1220.1681030798554,1237.7304516389881,1215.282281996887,1218.3634033203125,9352771,725.0156362632634,729.5147207460253,715.1176388389844,716.1358642578125,13722366,586.9377808972519,587.0828826525666,574.1709515976513,575.4282836914062,17925629
2021-03-17,951.321487384943,953.5659717866566,922.7779520359184,931.9599609375,19210236,2729.534329366762,2773.4881833018144,2712.216553840037,2736.52294921875,3838390,1225.6258315654993,1232.4483132998378,1216.602549271697,1221.004150390625,7626744,721.8662033617888,728.8516234041614,705.7405156649922,708.1795043945312,21064428,577.9429530608669,583.8428329882277,567.7391354315761,570.1571044921875,20214082
2021-03-18,939.9176595322679,945.3135252330827,907.3159659802869,910.98876953125,20647480,2747.9502770038603,2765.9713526955748,2625.8465865790577,2669.31689453125,3656306,1226.946334982818,1226.946334982818,1156.300635695018,1177.076171875,10961755,715.9463931517981,720.8243708649012,701.4546172951518,706.1194458007812,18065540,575.2347873875159,581.6666081188232,556.6164273081386,559.6146850585938,22776537
2021-03-19,902.7816055754887,950.3238575711216,899.0634664039354,944.0438232421875,41787429,2663.6030408803085,2724.2593477518403,2641.626118100768,2681.3603515625,5776626,1170.826165767214,1193.010197502618,1160.2623206625474,1183.5467529296875,12767112,703.2779667365531,715.6859454495183,698.0922028335087,709.1978149414062,21235020,556.3262649856949,569.5767456179047,551.2968781504658,567.4005737304688,29162618
2021-03-22,939.0561589834671,940.4164143959771,921.9164490477823,935.1566162109375,18572478,2680.041887934514,2759.818122141022,2653.6255823341885,2751.203125,2821646,1188.5205887898835,1211.3209093757087,1176.1961027933285,1206.7432861328125,4862758,707.9664936714229,707.9664936714229,691.6277127277023,695.7716064453125,14015632,567.5940061441214,567.5940061441214,550.8133252903946,554.6337280273438,21755401
2021-03-23,934.9526119187763,956.6039587366939,932.2547090305418,946.5377807617188,17421165,2760.301716349093,2785.7949487612345,2745.225631994102,2762.58740234375,3305973,1208.1956447443526,1217.7031476926572,1196.8835495202284,1207.4034423828125,7165335,696.1740748748355,713.9099150865279,695.7478342871996,710.4527587890625,19761428,557.1000391565908,569.9152744323284,555.4558084845356,567.1588134765625,29486417
2021-03-24,943.0236364808284,943.0236364808284,925.1811610696235,928.309814453125,16822814,2734.984264961801,2771.1144147890072,2734.940268188996,2743.687255859375,2207104,1195.342811986317,1206.4348254772435,1185.131118732146,1191.7335205078125,6134303,706.0721372637486,713.4363936460627,696.6477274847226,700.3417358398438,16368900,560.96875,561.5006913185119,546.4609375,548.87890625,24434219
2021-03-25,931.3478510950881,931.3478510950881,900.0610755416413,902.9857177734375,22001648,2735.8636733444264,2752.258589824629,2681.1851213346645,2694.239501953125,3179786,1185.571123091679,1190.632963788005,1168.7129712804199,1174.1710205078125,8749994,705.7405405403921,708.2742816057414,686.8207304085842,693.0247192382812,23964356,549.4592117255838,560.0015794068414,538.8201489043831,552.7960205078125,27170186
2021-03-26,912.3036747318539,913.0745041101142,894.937285828174,904.4366455078125,20180202,2716.918980645141,2740.9618201102044,2675.075048275299,2695.953125,3697370,1183.7667809034572,1194.3306255428965,1172.5867549777777,1176.2840576171875,4922071,707.5401384822288,709.9080773660381,698.0683829469915,706.261474609375,12021258,565.3211229435119,565.3211229435119,555.4557981275727,559.5663452148438,20724410
2021-03-30,910.4899757979094,929.035337372419,903.0310289019577,920.1480712890625,20441701,2710.194095407423,2802.892712023387,2690.766409978978,2776.6083984375,4694008,1185.7036085686948,1232.4486019059286,1176.240163946917,1219.5079345703125,10546381,713.5310828024924,740.0046528436594,711.1157965428214,735.8133544921875,25607644,562.9031566253199,573.6389148655057,562.9031566253199,572.0430908203125,28011943
2021-03-31,915.0242469485529,929.4886608125947,906.4089968537622,908.26806640625,16250796,2773.487955724415,2817.441806052853,2753.269184573334,2793.574951171875,3530069,1216.6026911950014,1221.8846131538799,1200.1407440742212,1204.322265625,8220987,733.1139368392285,733.1139368392285,704.698667969491,707.3744506835938,30774506,566.7719331798698,570.3021915302315,560.0016199848885,562.9998779296875,20119972
2021-04-01,915.0242884490825,920.465429845356,908.2907755247039,916.7699584960938,11723312,2805.222312687547,2826.2321642352886,2764.6967827433846,2782.2783203125,4285076,1214.8420550042574,1225.0537493367353,1206.9191720368383,1219.419677734375,5675155,710.0975869218903,710.0975869218903,693.8061543963869,704.106689453125,35763762,568.2710914881146,576.5405340823887,561.162285879385,574.8963623046875,15631940
2021-04-05,918.1756272004715,918.1982951252521,889.677488179083,903.5071411132812,14875099,2787.553188722842,2868.4282733530854,2769.9716485858326,2847.242431640625,5317862,1224.5254995692171,1254.4563888469693,1221.004218477717,1241.16357421875,9479572,700.9100217319855,703.2779609945935,677.7042169584265,686.512939453125,16006586,572.5749999999999,572.5749999999999,545.01015625,552.505859375,23260127
2021-04-06,908.6763154469585,909.107066008566,892.8061886370579,899.7437133789062,14009194,2878.9773882568857,2878.9773882568857,2839.4189203266383,2869.9228515625,2291562,1252.6958101867913,1255.336771135885,1238.1264659665671,1242.176025390625,5793571,691.4381980531808,692.6932173036304,678.4855830970582,682.0848388671875,15075734,555.8427209368261,559.5180219799895,545.8807005455731,547.3314819335938,23284697
2021-04-07,906.8625335398098,928.1284651595439,903.8245518752842,908.15478515625,24266353,2864.9115442831585,2881.2184632873655,2843.637926767542,2875.81201171875,2491268,1241.471830878925,1263.2157015429689,1238.2586399609468,1259.0341796875,5879234,681.6350448468846,689.8754275412855,673.2288601490635,685.3763427734375,25088180,547.9601054160856,560.968790025758,541.0447497171314,558.6959228515625,23984399
2021-04-08,911.850225266319,916.8379481306634,903.6884533297169,909.288330078125,15369188,2874.5814339058097,2931.721431827485,2871.1091231096307,2916.205810546875,2578118,1258.8581624926846,1277.9610720440185,1250.9352789525208,1267.529296875,5654434,688.123091309579,691.8644465891563,677.4673655322455,678.556640625,17613592,562.9031204765378,566.6267687086387,554.4885774876686,557.7770385742188,19262565
2021-04-09,906.1597285641935,909.7418004729616,897.7938848658578,898.7234497070312,14037885,2948.4248606107494,2948.7326234710144,2907.9873103459627,2920.51416015625,2911129,1280.8661193543594,1280.8661193543594,1258.9021694329847,1268.585693359375,6052712,675.3362957904267,678.5567163982668,670.1741764974265,673.3235473632812,28157816,555.1173471325743,560.001632814362,546.4610061141875,547.6216430664062,23239564
2021-04-12,888.2718159255257,889.3600561933767,861.632747207554,866.5751342773438,20901482,2920.5138663194834,2934.4473240627585,2824.650466597802,2853.9677734375,3791828,1297.5921547595563,1300.717334887364,1245.6532557562905,1255.11669921875,20384532,659.7079173316889,662.5494446138067,640.7644021175701,647.4183349609375,22549128,533.3072406987869,533.8391820468089,513.721692737257,520.8788452148438,26601702
2021-04-13,872.4017415275625,879.9287521472845,869.6131669055775,875.9385375976562,19411189,2825.35344676723,2825.35344676723,2701.4475879106244,2728.698974609375,8654596,1261.4990376527692,1263.4797584027474,1210.4404583199982,1229.9395751953125,14855206,647.8681656292848,666.0775949671928,644.5530507466788,663.188720703125,18600682,523.2484697116017,545.3003342626445,520.2018052860706,542.205322265625,25445897
2021-04-15,873.4446120904353,889.1786704861084,867.4139846330557,881.6063842773438,19723716,2778.146814676858,2845.7917402961693,2714.105975634484,2829.70458984375,6062760,1172.850803933445,1202.869705317751,1162.0228210258588,1197.8958740234375,25342491,665.3909109555909,680.4036222634213,658.7606812378839,677.2779541015625,34444984,547.3798090534764,557.8254228504287,535.9670077006499,556.3262939453125,37614884
2021-04-16,878.1149969863354,884.1456245317884,873.5126286216039,876.0745239257812,15656948,2838.5398030645506,2854.3631900125724,2797.7507136681297,2808.782958984375,3224657,1201.6371231713124,1206.786975064139,1185.439209322817,1191.7335205078125,10879878,679.5748774288545,684.3344585521887,674.1523195495091,676.59130859375,15606526,555.7458722290455,558.7925362386476,545.5904042402859,548.346923828125,24045008
