,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,
2025-12-12,3140.607031689688,3165.4553640739014,3128.8212841349605,3163.0,1146554,2715.39990234375,2743.699951171875,2680.0,2735.0,3813800,402.8999938964844,404.0,399.8500061035156,400.1000061035156,12407516,966.0,967.0,958.0,963.1500244140625,5681930
2025-12-15,3153.7680172761306,3180.384020730158,3140.2143592438706,3172.52685546875,1562190,2715.0,2733.0,2630.39990234375,2648.89990234375,3952118,400.1000061035156,403.3500061035156,399.5,402.29998779296875,7756564,957.25,968.8499755859375,957.25,967.25,4416952
2025-12-16,3162.509118995985,3162.509118995985,3134.1252044928165,3147.875244140625,1734623,2648.89990234375,2648.89990234375,2571.0,2605.89990234375,5246754,401.3999938964844,405.75,401.04998779296875,401.70001220703125,12347384,966.0499877929688,969.0,958.0499877929688,961.1500244140625,4764786
2025-12-17,3143.3572206041695,3179.107227122374,3143.3572206041695,3160.348388671875,1376350,2615.0,2673.0,2611.0,2630.5,4201851,401.0,403.1000061035156,399.1000061035156,399.79998779296875,8087490,965.5499877929688,978.5,964.2999877929688,975.8499755859375,8013382
2025-12-18,3170.366292342023,3229.09865265339,3163.4912725011322,3222.2236328125,2307422,2638.0,2702.0,2630.0,2682.89990234375,4500860,400.0,401.95001220703125,399.8500061035156,400.3999938964844,7227668,977.9000244140625,981.4500122070312,973.5,977.5499877929688,4926879
2025-12-19,3240.09857605464,3258.661033366418,3220.259281411304,3223.402099609375,3902511,2699.0,2737.0,2680.0,2684.800048828125,3867770,400.25,402.6499938964844,400.25,401.04998779296875,10654835,979.9500122070312,982.0,977.0499877929688,980.2999877929688,5376584
2025-12-22,3250.9022578364156,3269.170263717588,3232.2414895890165,3265.5361328125,2632816,2698.199951171875,2784.199951171875,2674.199951171875,2775.5,4928746,401.6000061035156,403.6499938964844,401.20001220703125,402.70001220703125,6847871,981.0999755859375,983.0,972.5499877929688,974.2999877929688,5959037
2025-12-23,3260.625245626059,3260.625245626059,3234.6966963938,3250.902099609375,2365420,2778.699951171875,2800.0,2715.0,2737.5,3825412,402.5,408.8999938964844,401.79998779296875,407.3500061035156,10081997,976.2999877929688,977.5499877929688,970.7000122070312,971.9000244140625,5123287
2025-12-24,3245.107580613968,3267.696930860065,3237.2504153109776,3259.741455078125,1367708,2739.10009765625,2749.0,2665.199951171875,2670.89990234375,3419371,407.95001220703125,409.5,405.6499938964844,406.6000061035156,5777430,973.2000122070312,977.2999877929688,967.5,968.9500122070312,4105643
2025-12-26,3253.9468611908032,3260.7235702886815,3213.384197736604,3221.437744140625,1176664,2671.39990234375,2689.300048828125,2636.0,2649.0,2791648,406.5,407.1499938964844,403.8500061035156,404.1499938964844,3152453,968.9500122070312,971.0,964.75,966.2999877929688,3286321
2025-12-29,3221.437683809396,3229.294848891858,3184.9999848268185,3193.446533203125,2079473,2650.0,2668.60009765625,2621.0,2628.300048828125,2577976,404.1000061035156,404.79998779296875,401.45001220703125,402.6000061035156,6647710,966.9000244140625,968.9000244140625,961.4500122070312,965.0499877929688,5267233
2025-12-30,3191.973384551631,3209.160933545371,3181.6608551553877,3188.83056640625,2807593,2628.300048828125,2629.699951171875,2570.199951171875,2581.0,3829439,403.0,403.45001220703125,400.29998779296875,400.6000061035156,12340527,963.0,976.2000122070312,959.5,973.4500122070312,15030644
2025-12-31,3182.151893056932,3188.0447669329633,3141.392848747715,3148.955322265625,3362634,2595.0,2651.89990234375,2595.0,2632.199951171875,2415713,401.1000061035156,403.75,400.8500061035156,403.0,9945109,975.25,985.6500244140625,973.5,982.2000122070312,5807630
2026-01-01,3157.59834501185,3176.3574233163417,3141.0982497161094,3169.77685546875,1255735,2640.89990234375,2650.5,2603.0,2628.0,1665389,402.70001220703125,402.70001220703125,362.70001220703125,363.8500061035156,282626710,983.2000122070312,987.6500244140625,980.3499755859375,984.75,4328348
2026-01-02,3176.2591039024273,3196.196709004467,3162.017991655493,3192.660888671875,1184324,2639.0,2672.0,2621.0,2666.5,2215206,360.0,360.0,345.25,350.04998779296875,118790358,984.5,1009.5,983.9500122070312,998.9500122070312,7357435
2026-01-05,3182.642968809425,3189.026915514335,3134.026759287417,3158.6787109375,2341703,2660.0,2702.39990234375,2614.60009765625,2673.89990234375,3555815,350.20001220703125,353.95001220703125,346.04998779296875,349.70001220703125,48358124,1000.0,1015.5,1000.0,1005.5499877929688,11259060
2026-01-06,3152.6876022111082,3204.9377039238207,3147.7768738587542,3197.669921875,2912325,2675.0,2723.89990234375,2670.0,2706.300048828125,3112131,350.25,350.70001220703125,337.75,342.45001220703125,72582738,1007.9500122070312,1024.0,1004.9500122070312,1018.9000244140625,9575742
2026-01-07,3185.0000101265678,3241.6700055592964,3165.651788913644,3236.75927734375,1989442,2702.39990234375,2757.89990234375,2685.0,2744.89990234375,2801518,343.0,344.54998779296875,339.29998779296875,341.25,29440734,1022.7000122070312,1022.7000122070312,1004.0,1007.1500244140625,7896720
2026-01-08,3228.2143763788763,3228.2143763788763,3125.1873956711997,3146.6962890625,4159336,2744.89990234375,2787.0,2686.39990234375,2694.0,3713035,341.5,345.1499938964844,339.04998779296875,340.8999938964844,36706319,1006.5999755859375,1011.5999755859375,995.8499755859375,998.0,6854268
2026-01-09,3134.0267606372377,3172.0357492326657,3134.0267606372377,3150.52685546875,1938673,2680.0,2735.0,2643.0,2669.5,3708787,340.8999938964844,341.0,336.1000061035156,337.1499938964844,35193201,996.0,1008.0,994.0,1000.5,7809460
2026-01-12,3145.8126491306843,3193.937788002805,3117.6251157476318,3181.75927734375,2228342,2700.0,2800.0,2685.0,2790.60009765625,7690160,338.25,339.5,335.79998779296875,338.3999938964844,16156143,1008.0,1017.25,996.0,1015.1500244140625,7617922
2026-01-13,3187.0627488471305,3221.437847833155,3153.1787227037635,3209.652099609375,5645341,2820.0,2873.699951171875,2804.0,2832.0,6665428,339.0,339.5,333.70001220703125,334.70001220703125,24922339,1022.7999877929688,1029.5,1016.0,1028.449951171875,11016895
2026-01-14,3201.7948316366483,3201.7948316366483,3126.1696162881753,3135.5,3539511,2830.800048828125,2865.0,2797.0,2836.800048828125,3844640,336.0,336.0,333.45001220703125,334.75,14913422,1030.0,1030.4000244140625,1020.5,1028.3499755859375,7370514
2026-01-15,3135.5,3135.5,3135.5,3135.5,0,2836.800048828125,2836.800048828125,2836.800048828125,2836.800048828125,0,334.75,334.75,334.75,334.75,0,1028.3499755859375,1028.3499755859375,1028.3499755859375,1028.3499755859375,0
2026-01-16,3219.39990234375,3221.89990234375,3171.0,3206.699951171875,4293470,2851.0,2900.0,2793.0,2808.699951171875,4746376,337.5,337.5,328.54998779296875,329.20001220703125,30526898,1032.0,1047.449951171875,1028.4000244140625,1042.300048828125,11051580
2026-01-19,3188.0,3220.0,3152.10009765625,3163.60009765625,3387562,2800.0,2800.0,2716.5,2726.699951171875,3193820,330.0,334.6499938964844,327.29998779296875,333.20001220703125,15507440,1035.0,1043.5999755859375,1034.0,1038.4000244140625,5460164
2026-01-20,3151.60009765625,3160.0,3091.10009765625,3102.300048828125,4499273,2732.0,2732.0,2640.0,2653.39990234375,3480325,334.04998779296875,334.5,325.5,326.29998779296875,18771011,1039.75,1052.0,1033.050048828125,1036.4000244140625,8905718
2026-01-21,3100.0,3138.5,3082.0,3122.60009765625,2015150,2638.699951171875,2679.0,2597.0,2628.800048828125,3743082,326.0,329.29998779296875,324.3500061035156,324.75,14177965,1032.0,1040.5999755859375,1022.0,1028.6500244140625,7408949
2026-01-22,3150.0,3160.0,3122.300048828125,3150.39990234375,2269827,2678.699951171875,2726.10009765625,2661.10009765625,2708.60009765625,3689628,326.1000061035156,328.70001220703125,321.04998779296875,324.8500061035156,18622852,1035.0,1055.5,1034.050048828125,1048.3499755859375,12001641
2026-01-23,3190.300048828125,3194.5,3152.0,3162.5,2068857,2722.0,2742.0,2677.89990234375,2685.39990234375,2160443,325.54998779296875,326.3999938964844,322.70001220703125,323.3999938964844,11950089,1051.9000244140625,1053.0,1025.5999755859375,1029.5,10917698
2026-01-27,3175.0,3175.0,3130.0,3158.0,4279874,2699.39990234375,2774.60009765625,2653.0,2761.199951171875,4092141,323.6000061035156,324.70001220703125,317.8500061035156,318.6499938964844,47847784,1034.0999755859375,1055.0,1030.25,1053.1500244140625,14420630
2026-01-28,3176.0,3205.199951171875,3170.60009765625,3200.10009765625,2751234,2768.89990234375,2830.0,2768.199951171875,2821.5,3409615,319.95001220703125,323.70001220703125,319.3500061035156,321.1499938964844,28400238,1059.4000244140625,1065.5999755859375,1044.1500244140625,1063.5,12171257
2026-01-29,3200.10009765625,3200.10009765625,3125.60009765625,3130.89990234375,890584,2828.800048828125,2859.5,2805.0,2813.0,2054210,322.6000061035156,322.6000061035156,318.04998779296875,318.5,7162257,1063.0,1075.0,1060.300048828125,1070.5999755859375,6440287
